PrecoUnitario|Quantidade|Data:ALFA|Pais:ALFA|Cidade:ALFA|Empresa:ALFA|Cliente:ALFA|CEP:ALFA|Categoria:ALFA|Produto:ALFA
18,40|50|1997-11-17 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|8|Boston Crab Meat
62,50|24|1997-11-18 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|8|Carnarvon Tigers
19,45|16|1997-11-18 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|2|Gula Malacca
55,00|45|1997-11-18 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|4|Raclette Courdavault
34,80|7|1997-11-18 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|4|Mozzarella di Giovanni
6,00|6|1997-11-19 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|8|Konbu
14,00|28|1997-11-19 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|5|Singaporean Hokkien Fried Mee
49,30|9|1997-11-19 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|3|Tarte au sucre
36,00|40|1997-11-19 00:00:00.000|Switzerland|Bern|Chop-suey Chinese|CHOPS|3012|4|Gudbrandsdalsost
12,50|8|1997-11-19 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|4|Gorgonzola Telino
9,65|35|1997-11-19 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|8|Jack's New England Clam Chowder
43,90|9|1997-11-19 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|2|Vegie-spread
36,00|30|1997-11-19 00:00:00.000|Austria|Salzburg|Piccolo und mehr|PICCO|5020|4|Gudbrandsdalsost
9,00|44|1997-11-20 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Tunnbröd
18,40|40|1997-11-20 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|8|Boston Crab Meat
38,00|28|1997-11-20 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Gnocchi di nonna Alice
38,00|15|1997-11-20 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|5|Gnocchi di nonna Alice
55,00|6|1997-11-20 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|4|Raclette Courdavault
18,00|10|1997-11-20 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|1|Lakkalikööri
23,25|5|1997-11-21 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|7|Tofu
9,50|40|1997-11-21 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|8|Rogede sild
55,00|25|1997-11-21 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|4|Raclette Courdavault
31,23|12|1997-11-24 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|3|Gumbär Gummibärchen
25,89|30|1997-11-24 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|8|Nord-Ost Matjeshering
16,25|20|1997-11-24 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|3|Valkoinen suklaa
15,00|15|1997-11-24 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|8|Röd Kaviar
18,00|8|1997-11-24 00:00:00.000|UK|London|North/South|NORTS|SW7 1RZ|1|Chai
36,00|3|1997-11-24 00:00:00.000|UK|London|North/South|NORTS|SW7 1RZ|4|Gudbrandsdalsost
9,50|4|1997-11-25 00:00:00.000|Italy|Torino|Franchi S,p,A,|FRANS|10100|8|Rogede sild
10,00|5|1997-11-25 00:00:00.000|Italy|Torino|Franchi S,p,A,|FRANS|10100|7|Longlife Tofu
18,40|3|1997-11-25 00:00:00.000|Italy|Bergamo|Magazzini Alimentari Riuniti|MAGAA|24100|8|Boston Crab Meat
9,50|30|1997-11-26 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|3|Zaanse koeken
38,00|30|1997-11-26 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|5|Gnocchi di nonna Alice
19,50|14|1997-11-26 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|5|Ravioli Angelo
36,00|25|1997-11-26 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|4|Gudbrandsdalsost
62,50|21|1997-11-27 00:00:00.000|USA|Lander|Split Rail Beer & Ale|SPLIR|82520|8|Carnarvon Tigers
19,00|20|1997-11-27 00:00:00.000|USA|Lander|Split Rail Beer & Ale|SPLIR|82520|8|Inlagd Sill
12,50|6|1997-11-27 00:00:00.000|USA|Lander|Split Rail Beer & Ale|SPLIR|82520|3|Scottish Longbreads
36,00|20|1997-11-27 00:00:00.000|USA|Lander|Split Rail Beer & Ale|SPLIR|82520|4|Gudbrandsdalsost
14,00|30|1997-11-27 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|1|Sasquatch Ale
55,00|7|1997-11-27 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|4|Raclette Courdavault
49,30|30|1997-11-27 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|3|Tarte au sucre
33,25|24|1997-11-27 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|5|Wimmers gute Semmelknödel
31,23|20|1997-11-28 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|3|Gumbär Gummibärchen
7,00|60|1997-11-28 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|5|Filo Mix
15,00|40|1997-11-28 00:00:00.000|Switzerland|Genève|Richter Supermarkt|RICSU|1203|1|Outback Lager
32,00|10|1997-11-28 00:00:00.000|Mexico|Mexico D,F,|Ana Trujillo Emparedados y helados|ANATR|05021|4|Mascarpone Fabioli
14,00|12|1997-12-01 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|3|NuNuCa Nuß-Nougat-Creme
43,90|40|1997-12-01 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|3|Schoggi Schokolade
46,00|30|1997-12-01 00:00:00.000|Belgium|Bruxelles|Maison Dewey|MAISD|B-1180|1|Ipoh Coffee
14,00|35|1997-12-02 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|3|NuNuCa Nuß-Nougat-Creme
7,75|18|1997-12-02 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|1|Rhönbräu Klosterbier
18,00|16|1997-12-02 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|1|Chartreuse verte
9,50|30|1997-12-02 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|3|Zaanse koeken
53,00|28|1997-12-02 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|7|Manjimup Dried Apples
38,00|60|1997-12-02 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|5|Gnocchi di nonna Alice
10,00|40|1997-12-03 00:00:00.000|France|Lille|Folies gourmandes|FOLIG|59000|3|Sir Rodney's Scones
21,00|6|1997-12-03 00:00:00.000|France|Lille|Folies gourmandes|FOLIG|59000|5|Gustaf's Knäckebröd
4,50|20|1997-12-03 00:00:00.000|France|Lille|Folies gourmandes|FOLIG|59000|1|Guaraná Fantástica
10,00|20|1997-12-03 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|2|Aniseed Syrup
18,00|130|1997-12-03 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|1|Chartreuse verte
21,05|80|1997-12-04 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|2|Louisiana Fiery Hot Pepper Sauce
19,00|40|1997-12-05 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|1|Chang
30,00|35|1997-12-05 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|7|Uncle Bob's Organic Dried Pears
12,50|40|1997-12-05 00:00:00.000|Germany|Köln|Ottilies Käseladen|OTTIK|50739|3|Scottish Longbreads
14,00|2|1997-12-05 00:00:00.000|Belgium|Charleroi|Suprêmes délices|SUPRD|B-6000|5|Singaporean Hokkien Fried Mee
21,00|4|1997-12-08 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|5|Gustaf's Knäckebröd
12,50|50|1997-12-08 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|4|Gorgonzola Telino
34,00|15|1997-12-08 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|4|Camembert Pierrot
21,50|12|1997-12-08 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|4|Flotemysost
9,65|30|1997-12-08 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|8|Jack's New England Clam Chowder
7,00|15|1997-12-08 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|5|Filo Mix
28,50|20|1997-12-08 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|2|Sirop d'érable
49,30|15|1997-12-08 00:00:00.000|Denmark|Århus|Vaffeljernet|VAFFE|8200|3|Tarte au sucre
21,00|15|1997-12-09 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|4|Queso Cabrales
21,50|16|1997-12-10 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Flotemysost
123,79|18|1997-12-10 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|6|Thüringer Rostbratwurst
55,00|25|1997-12-10 00:00:00.000|Germany|Frankfurt a,M,|Lehmanns Marktstand|LEHMS|60528|4|Raclette Courdavault
39,00|33|1997-12-11 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|6|Alice Mutton
12,50|70|1997-12-11 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Gorgonzola Telino
7,75|7|1997-12-11 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|1|Rhönbräu Klosterbier
12,50|2|1997-12-11 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|4|Gorgonzola Telino
17,00|50|1997-12-11 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|2|Louisiana Hot Spiced Okra
31,00|6|1997-12-12 00:00:00.000|USA|Butte|The Cracker Box|THECR|59801|8|Ikura
14,00|3|1997-12-12 00:00:00.000|USA|Butte|The Cracker Box|THECR|59801|1|Laughing Lumberjack Lager
12,50|16|1997-12-15 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|4|Gorgonzola Telino
14,00|12|1997-12-15 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|5|Singaporean Hokkien Fried Mee
9,50|27|1997-12-15 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|8|Rogede sild
53,00|120|1997-12-15 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|7|Manjimup Dried Apples
14,00|20|1997-12-15 00:00:00.000|Brazil|Campinas|Gourmet Lanchonetes|GOURL|04876-786|5|Singaporean Hokkien Fried Mee
9,65|10|1997-12-16 00:00:00.000|Sweden|Luleå|Berglunds snabbköp|BERGS|S-958 22|8|Jack's New England Clam Chowder
17,45|20|1997-12-16 00:00:00.000|Germany|Leipzig|Morgenstern Gesundkost|MORGK|04179|3|Pavlova
49,30|20|1997-12-16 00:00:00.000|Germany|Leipzig|Morgenstern Gesundkost|MORGK|04179|3|Tarte au sucre
15,00|35|1997-12-16 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|1|Outback Lager
13,00|15|1997-12-16 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|2|Original Frankfurter grüne Soße
7,45|3|1997-12-17 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|6|Tourtière
38,00|20|1997-12-17 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|5|Gnocchi di nonna Alice
10,00|35|1997-12-17 00:00:00.000|Finland|Oulu|Wartian Herkku|WARTH|90110|7|Longlife Tofu
12,50|1|1997-12-17 00:00:00.000|Argentina|Buenos Aires|Cactus Comidas para llevar|CACTU|1010|4|Gorgonzola Telino
12,50|10|1997-12-18 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|4|Gorgonzola Telino
263,50|5|1997-12-18 00:00:00.000|Brazil|Rio de Janeiro|Hanari Carnes|HANAR|05454-876|1|Côte de Blaye
19,00|30|1997-12-18 00:00:00.000|Italy|Bergamo|Magazzini Alimentari Riuniti|MAGAA|24100|8|Inlagd Sill
18,00|2|1997-12-18 00:00:00.000|Italy|Bergamo|Magazzini Alimentari Riuniti|MAGAA|24100|1|Chartreuse verte
34,80|30|1997-12-18 00:00:00.000|Italy|Bergamo|Magazzini Alimentari Riuniti|MAGAA|24100|4|Mozzarella di Giovanni
31,00|10|1997-12-18 00:00:00.000|Venezuela|Caracas|GROSELLA-Restaurante|GROSR|1081|8|Ikura
7,75|10|1997-12-18 00:00:00.000|Venezuela|Caracas|GROSELLA-Restaurante|GROSR|1081|1|Rhönbräu Klosterbier
40,00|30|1997-12-19 00:00:00.000|Brazil|Sao Paulo|Queen Cozinha|QUEEN|05487-020|2|Northwoods Cranberry Sauce
25,89|15|1997-12-19 00:00:00.000|Brazil|Sao Paulo|Queen Cozinha|QUEEN|05487-020|8|Nord-Ost Matjeshering
7,75|42|1997-12-19 00:00:00.000|Brazil|Sao Paulo|Queen Cozinha|QUEEN|05487-020|1|Rhönbräu Klosterbier
19,00|15|1997-12-19 00:00:00.000|France|Toulouse|La maison d'Asie|LAMAI|31000|1|Chang
123,79|20|1997-12-19 00:00:00.000|France|Toulouse|La maison d'Asie|LAMAI|31000|6|Thüringer Rostbratwurst
9,20|50|1997-12-22 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|3|Teatime Chocolate Biscuits
7,75|40|1997-12-22 00:00:00.000|Germany|Cunewalde|QUICK-Stop|QUICK|01307|1|Rhönbräu Klosterbier
62,50|30|1997-12-22 00:00:00.000|France|Lille|Folies gourmandes|FOLIG|59000|8|Carnarvon Tigers
18,00|15|1997-12-22 00:00:00.000|France|Lille|Folies gourmandes|FOLIG|59000|1|Steeleye Stout
43,90|30|1997-12-22 00:00:00.000|France|Lille|Folies gourmandes|FOLIG|59000|2|Vegie-spread
12,50|18|1997-12-22 00:00:00.000|France|Lille|Folies gourmandes|FOLIG|59000|3|Scottish Longbreads
30,00|3|1997-12-22 00:00:00.000|Brazil|Campinas|Gourmet Lanchonetes|GOURL|04876-786|7|Uncle Bob's Organic Dried Pears
38,00|20|1997-12-22 00:00:00.000|Brazil|Campinas|Gourmet Lanchonetes|GOURL|04876-786|5|Gnocchi di nonna Alice
123,79|14|1997-12-23 00:00:00.000|Germany|München|Frankenversand|FRANK|80805|6|Thüringer Rostbratwurst
9,65|20|1997-12-23 00:00:00.000|Germany|München|Frankenversand|FRANK|80805|8|Jack's New England Clam Chowder
19,00|10|1997-12-23 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|1|Chang
7,45|3|1997-12-23 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|6|Tourtière
12,50|15|1997-12-23 00:00:00.000|Poland|Warszawa|Wolski  Zajazd|WOLZA|01-012|3|Scottish Longbreads
9,65|14|1997-12-24 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|8|Jack's New England Clam Chowder
7,00|8|1997-12-24 00:00:00.000|UK|London|Around the Horn|AROUT|WA1 1DP|5|Filo Mix
23,25|15|1997-12-24 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|7|Tofu
7,45|6|1997-12-24 00:00:00.000|Brazil|Rio de Janeiro|Que Delícia|QUEDE|02389-673|6|Tourtière
17,45|65|1997-12-24 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|3|Pavlova
39,00|35|1997-12-24 00:00:00.000|Austria|Graz|Ernst Handel|ERNSH|8010|6|Alice Mutton
31,23|21|1997-12-25 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|3|Gumbär Gummibärchen
19,45|10|1997-12-25 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|2|Gula Malacca
33,25|35|1997-12-25 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|5|Wimmers gute Semmelknödel
36,00|24|1997-12-25 00:00:00.000|Venezuela|San Cristóbal|HILARION-Abastos|HILAA|5022|4|Gudbrandsdalsost
21,00|20|1997-12-25 00:00:00.000|Germany|Aachen|Drachenblut Delikatessen|DRACD|52066|4|Queso Cabrales
49,30|2|1997-12-26 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|3|Tarte au sucre
34,80|10|1997-12-26 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|4|Mozzarella di Giovanni
6,00|20|1997-12-26 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|8|Konbu
4,50|20|1997-12-26 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|1|Guaraná Fantástica
55,00|25|1997-12-26 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|4|Raclette Courdavault
21,00|50|1997-12-26 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|4|Queso Cabrales
53,00|10|1997-12-26 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|7|Manjimup Dried Apples
7,45|7|1997-12-26 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|6|Tourtière
39,00|40|1997-12-29 00:00:00.000|Spain|Madrid|Bólido Comidas preparadas|BOLID|28023|6|Alice Mutton
123,79|20|1997-12-29 00:00:00.000|Spain|Madrid|Bólido Comidas preparadas|BOLID|28023|6|Thüringer Rostbratwurst
25,89|25|1997-12-29 00:00:00.000|Denmark|Kobenhavn|Simons bistro|SIMOB|1734|8|Nord-Ost Matjeshering
53,00|30|1997-12-29 00:00:00.000|Denmark|Kobenhavn|Simons bistro|SIMOB|1734|7|Manjimup Dried Apples
24,00|60|1997-12-29 00:00:00.000|Denmark|Kobenhavn|Simons bistro|SIMOB|1734|6|Pâté chinois
49,30|5|1997-12-29 00:00:00.000|Denmark|Kobenhavn|Simons bistro|SIMOB|1734|3|Tarte au sucre
9,20|24|1997-12-30 00:00:00.000|Brazil|Resende|Wellington Importadora|WELLI|08737-363|3|Teatime Chocolate Biscuits
14,00|15|1997-12-30 00:00:00.000|Brazil|Resende|Wellington Importadora|WELLI|08737-363|3|NuNuCa Nuß-Nougat-Creme
55,00|15|1997-12-30 00:00:00.000|Brazil|Resende|Wellington Importadora|WELLI|08737-363|4|Raclette Courdavault
31,00|36|1997-12-30 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|8|Ikura
45,60|24|1997-12-30 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|7|Rössle Sauerkraut
20,00|4|1997-12-30 00:00:00.000|UK|London|Seven Seas Imports|SEVES|OX15 4NB|3|Maxilaku
14,00|10|1997-12-30 00:00:00.000|USA|Portland|The Big Cheese|THEBI|97201|1|Sasquatch Ale
263,50|10|1997-12-30 00:00:00.000|USA|Portland|The Big Cheese|THEBI|97201|1|Côte de Blaye
19,00|20|1997-12-31 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|1|Chang
21,05|2|1997-12-31 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|2|Louisiana Fiery Hot Pepper Sauce
10,00|15|1997-12-31 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|7|Longlife Tofu
18,40|1|1997-12-31 00:00:00.000|Italy|Torino|Franchi S,p,A,|FRANS|10100|8|Boston Crab Meat
38,00|20|1998-01-01 00:00:00.000|USA|Anchorage|Old World Delicatessen|OLDWO|99508|5|Gnocchi di nonna Alice
18,00|50|1998-01-01 00:00:00.000|USA|Anchorage|Old World Delicatessen|OLDWO|99508|1|Lakkalikööri
7,00|20|1998-01-01 00:00:00.000|Brazil|Resende|Wellington Importadora|WELLI|08737-363|5|Filo Mix
6,00|7|1998-01-01 00:00:00.000|Canada|Vancouver|Laughing Bacchus Wine Cellars|LAUGB|V3F 2K1|8|Konbu
14,00|5|1998-01-01 00:00:00.000|Canada|Vancouver|Laughing Bacchus Wine Cellars|LAUGB|V3F 2K1|3|NuNuCa Nuß-Nougat-Creme
15,00|5|1998-01-01 00:00:00.000|Canada|Vancouver|Laughing Bacchus Wine Cellars|LAUGB|V3F 2K1|1|Outback Lager
9,20|15|1998-01-02 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|3|Teatime Chocolate Biscuits
9,00|18|1998-01-02 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|5|Tunnbröd
18,40|30|1998-01-02 00:00:00.000|Venezuela|I, de Margarita|LINO-Delicateses|LINOD|4980|8|Boston Crab Meat
12,50|16|1998-01-02 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|4|Gorgonzola Telino
34,80|40|1998-01-02 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|4|Mozzarella di Giovanni
13,00|20|1998-01-02 00:00:00.000|Italy|Reggio Emilia|Reggiani Caseifici|REGGC|42100|2|Original Frankfurter grüne Soße
19,00|12|1998-01-05 00:00:00.000|Brazil|Rio de Janeiro|Ricardo Adocicados|RICAR|02389-890|1|Chang
12,00|35|1998-01-05 00:00:00.000|Brazil|Rio de Janeiro|Ricardo Adocicados|RICAR|02389-890|8|Spegesild
9,65|20|1998-01-05 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|8|Jack's New England Clam Chowder
46,00|20|1998-01-05 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|1|Ipoh Coffee
12,75|8|1998-01-05 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|3|Chocolade
28,50|30|1998-01-05 00:00:00.000|France|Lyon|Victuailles en stock|VICTE|69004|2|Sirop d'érable
2,50|16|1998-01-05 00:00:00.000|USA|Boise|Save-a-lot Markets|SAVEA|83720|4|Geitost
263,50|30|1998-01-06 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|1|Côte de Blaye
49,30|20|1998-01-06 00:00:00.000|USA|Eugene|Great Lakes Food Market|GREAL|97403|3|Tarte au sucre
31,23|40|1998-01-06 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|3|Gumbär Gummibärchen
263,50|30|1998-01-06 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|1|Côte de Blaye
18,40|60|1998-01-06 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|8|Boston Crab Meat
49,30|25|1998-01-06 00:00:00.000|Germany|Brandenburg|Königlich Essen|KOENE|14776|3|Tarte au sucre
32,00|20|1998-01-07 00:00:00.000|Italy|Bergamo|Magazzini Alimentari Riuniti|MAGAA|24100|4|Mascarpone Fabioli
9,65|20|1998-01-07 00:00:00.000|Italy|Bergamo|Magazzini Alimentari Riuniti|MAGAA|24100|8|Jack's New England Clam Chowder
46,00|7|1998-01-07 00:00:00.000|Argentina|Buenos Aires|Cactus Comidas para llevar|CACTU|1010|1|Ipoh Coffee
7,75|20|1998-01-07 00:00:00.000|Argentina|Buenos Aires|Cactus Comidas para llevar|CACTU|1010|1|Rhönbräu Klosterbier
38,00|30|1998-01-07 00:00:00.000|USA|Albuquerque|Rattlesnake Canyon Grocery|RATTC|87110|5|Gnocchi di nonna Alice
18,00|20|1998-01-08 00:00:00.000|USA|Lander|Split Rail Beer & Ale|SPLIR|82520|1|Steeleye Stout
53,00|6|1998-01-08 00:00:00.000|USA|Lander|Split Rail Beer & Ale|SPLIR|82520|7|Manjimup Dried Apples
49,30|3|1998-01-08 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|3|Tarte au sucre
15,00|6|1998-01-08 00:00:00.000|USA|Kirkland|Trail's Head Gourmet Provisioners|TRAIH|98034|1|Outback Lager
21,00|20|1998-01-09 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|4|Queso Cabrales
19,50|15|1998-01-09 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|5|Ravioli Angelo
55,00|40|1998-01-09 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|4|Raclette Courdavault
13,00|15|1998-01-09 00:00:00.000|Venezuela|Barquisimeto|LILA-Supermercado|LILAS|3508|2|Original Frankfurter grüne Soße
9,65|12|1998-01-09 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|8|Jack's New England Clam Chowder
15,00|9|1998-01-09 00:00:00.000|Sweden|Bräcke|Folk och fä HB|FOLKO|S-844 67|1|Outback Lager
31,23|12|1998-01-09 00:00:00.000|Germany|Aachen|Drachenblut Delikatessen|DRACD|52066|3|Gumbär Gummibärchen
32,80|20|1998-01-09 00:00:00.000|Germany|Aachen|Drachenblut Delikatessen|DRACD|52066|6|Perth Pasties
12,50|35|1998-01-12 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|4|Gorgonzola Telino
19,50|15|1998-01-12 00:00:00.000|France|Strasbourg|Blondesddsl père et fils|BLONP|67000|5|Ravioli Angelo
31,00|15|1998-01-12 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|8|Ikura
18,00|21|1998-01-12 00:00:00.000|France|Marseille|Bon app'|BONAP|13008|1|Chartreuse verte
81,00|5|1998-01-13 00:00:00.000|Argentina|Buenos Aires|Rancho grande|RANCH|1010|3|Sir Rodney's Marmalade
263,50|2|1998-01-13 00:00:00.000|Argentina|Buenos Aires|Rancho grande|RANCH|1010|1|Côte de Blaye
19,00|10|1998-01-13 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|1|Chang
40,00|20|1998-01-13 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|2|Northwoods Cranberry Sauce
6,00|10|1998-01-13 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|8|Konbu
34,00|21|1998-01-13 00:00:00.000|UK|Cowes|Island Trading|ISLAT|PO31 7PJ|4|Camembert Pierrot
25,00|6|1998-01-13 00:00:00.000|Brazil|Sao Paulo|Tradição Hipermercados|TRADH|05634-030|2|Grandma's Boysenberry Spread
18,00|28|1998-01-13 00:00:00.000|Brazil|Sao Paulo|Tradição Hipermercados|TRADH|05634-030|1|Chartreuse verte
34,00|30|1998-01-13 00:00:00.000|Brazil|Sao Paulo|Tradição Hipermercados|TRADH|05634-030|4|Camembert Pierrot
12,50|24|1998-01-13 00:00:00.000|Brazil|Sao Paulo|Tradição Hipermercados|TRADH|05634-030|3|Scottish Longbreads
9,20|2|1998-01-14 00:00:00.000|Norway|Stavern|Santé Gourmet|SANTG|4110|3|Teatime Chocolate Biscuits
18,00|8|1998-01-14 00:00:00.000|Norway|Stavern|Santé Gourmet|SANTG|4110|1|Steeleye Stout
263,50|8|1998-01-14 00:00:00.000|Norway|Stavern|Santé Gourmet|SANTG|4110|1|Côte de Blaye
46,00|9|1998-01-14 00:00:00.000|Norway|Stavern|Santé Gourmet|SANTG|4110|1|Ipoh Coffee
6,00|3|1998-01-14 00:00:00.000|France|Toulouse|La maison d'Asie|LAMAI|31000|8|Konbu
